CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,,,,,,
chr8,93405,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93407,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93417,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93422,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93425,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93446,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93450,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93466,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93467,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93486,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93500,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,95000,NAG,NAG,,,,,,,,,,
chr9,110175,YIL129C,TAO3 - Component of the RAM signaling network that is involved in regulation of Ace2p activity and cellular morphogenesis,interacts with protein kinase Cbk1p and also with Kic1p,,,,,,,,,
chr9,124369,YIL125W,KGD1 - Component of the mitochondrial alpha-ketoglutarate dehydrogenase complex, which catalyzes a key step in the tricarboxylic acid (TCA) cycle, the oxidative decarboxylation of alpha-ketoglutarate to form succinyl-CoA,,,,,,,,
chr9,137759,YIL119C,RPI1 - Putative transcriptional regulator; overexpression suppresses the heat shock sensitivity of wild-type RAS2 overexpression and also suppresses the cell lysis defect of an mpk1 mutation,,,,,,,,,,
chr9,162,TEL09L-YP, - Telomeric long Y' element on the left arm of Chromosome IX, contains an ARS consensus sequence,a region of 36-bp repeats,and two ORFs YIL177C and YIL177W-A,,,,,,,
chr9,163245,NAG,NAG,,,,,,,,,,
chr9,165562,YIL107C,PFK26 - 6-phosphofructo-2-kinase,inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A,,,,,,,,
chr9,181615,YIL097W,FYV10 - Protein of unknown function,required for survival upon exposure to K1 killer toxin; involved in proteasome-dependent catabolite inactivation of FBPase; contains CTLH domain; plays role in anti-apoptosis,,,,,,,,,
chr9,181770,YIL097W,FYV10 - Protein of unknown function,required for survival upon exposure to K1 killer toxin; involved in proteasome-dependent catabolite inactivation of FBPase; contains CTLH domain; plays role in anti-apoptosis,,,,,,,,,
chr9,187822,NAG,NAG,,,,,,,,,,
chr9,190465,YIL092W, - Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus,,,,,,,,,,
chr9,198,TEL09L-YP, - Telomeric long Y' element on the left arm of Chromosome IX, contains an ARS consensus sequence,a region of 36-bp repeats,and two ORFs YIL177C and YIL177W-A,,,,,,,
chr9,23185,YIL169C,- Putative protein of unknown function; serine/threonine rich and highly similar to YOL155C,a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene,,,,,,,,
chr9,23214,YIL169C,- Putative protein of unknown function; serine/threonine rich and highly similar to YOL155C,a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene,,,,,,,,
chr9,241054,NAG,NAG,,,,,,,,,,
chr9,243630,YIL063C,YRB2 - Protein of unknown function involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p,GTP-Gsp1p,Rna1p and Crm1p; is not essential,,,,,,,,
chr9,244607,NAG,NAG,,,,,,,,,,
chr9,249616,NAG,NAG,,,,,,,,,,
chr9,249623,NAG,NAG,,,,,,,,,,
chr9,26542,NAG,NAG,,,,,,,,,,
chr9,266383,YIL047C,SYG1 - Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency,,,,,,,,,,
chr9,267870,NAG,NAG,,,,,,,,,,
chr9,269753,YIL046W,MET30 - F-box protein containing five copies of the WD40 motif, controls cell cycle function, sulfur metabolism,and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p, localizes within the nucleus,,,,,,
chr9,275280,YIL042C,PKP1 - Mitochondrial protein kinase involved in negative regulation of pyruvate dehydrogenase complex activity by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp2p and phosphatases Ptc5p and Ptc6p,,,,,,,,,,
chr9,29,TEL09L-TR, - Terminal stretch of telomeric repeats on the left arm of Chromosome IX,,,,,,,,,,
chr9,374079,YIR008C,PRI1 - Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair,,,,,,,,,
chr9,377273,NAG,NAG,,,,,,,,,,
chr9,382,TEL09L-YP, - Telomeric long Y' element on the left arm of Chromosome IX, contains an ARS consensus sequence,a region of 36-bp repeats,and two ORFs YIL177C and YIL177W-A,,,,,,,
chr9,386381,NAG,NAG,,,,,,,,,,
chr9,38717,YIL162W,SUC2 - Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively,,,,,,
chr9,387172,NAG,NAG,,,,,,,,,,
chr9,389257,NAG,NAG,,,,,,,,,,
chr9,395057,YIR020W-A, - Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data,,,,,,,,,
chr9,400,TEL09L-YP, - Telomeric long Y' element on the left arm of Chromosome IX, contains an ARS consensus sequence,a region of 36-bp repeats,and two ORFs YIL177C and YIL177W-A,,,,,,,
chr9,411668,YIR029W,DAL2 - Allantoicase, converts allantoate to urea and ureidoglycolate in the second step of allantoin degradation; expression sensitive to nitrogen catabolite repression and induced by allophanate, an intermediate in allantoin degradation,,,,,,,,
chr9,420,TEL09L-YP, - Telomeric long Y' element on the left arm of Chromosome IX, contains an ARS consensus sequence,a region of 36-bp repeats,and two ORFs YIL177C and YIL177W-A,,,,,,,
chr9,439861,TEL09R, - Telomeric region on the right arm of Chromosome IX, composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,
chr9,8048,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8079,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8086,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8087,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8573,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8576,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8582,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8583,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8585,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8588,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8635,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8722,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8743,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8752,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8778,ARS 902.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr9,8871,YIL176C,PAU14 - Protein of unknown function,member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau1p,,,,,,,,,
chr9,8874,YIL176C,PAU14 - Protein of unknown function,member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau1p,,,,,,,,,
chr9,93280,NAG,NAG,,,,,,,,,,
chrmt,10820,NAG,NAG,,,,,,,,,,
chrmt,14419,Q0050,AI1 - Reverse transcriptase required for splicing of the COX1 pre-mRNA,encoded by a mobile group II intron within the mitochondrial COX1 gene,,,,,,,,,
chrmt,25342,Q0045,COX1 - Subunit I of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits,,,,,,,,,
chrmt,26112,Q0045,COX1 - Subunit I of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits,,,,,,,,,
chrmt,29436,NAG,NAG,,,,,,,,,,
chrmt,29437,NAG,NAG,,,,,,,,,,
chrmt,29455,NAG,NAG,,,,,,,,,,
chrmt,29469,NAG,NAG,,,,,,,,,,
chrmt,29489,NAG,NAG,,,,,,,,,,
chrmt,29495,NAG,NAG,,,,,,,,,,
chrmt,29501,NAG,NAG,,,,,,,,,,
chrmt,29512,NAG,NAG,,,,,,,,,,
chrmt,29514,NAG,NAG,,,,,,,,,,
chrmt,29522,NAG,NAG,,,,,,,,,,
chrmt,29555,NAG,NAG,,,,,,,,,,
chrmt,29569,NAG,NAG,,,,,,,,,,
chrmt,29594,NAG,NAG,,,,,,,,,,
chrmt,30304,NAG,NAG,,,,,,,,,,
chrmt,30547,NAG,NAG,,,,,,,,,,
chrmt,32376,NAG,NAG,,,,,,,,,,
chrmt,32380,NAG,NAG,,,,,,,,,,
chrmt,32381,NAG,NAG,,,,,,,,,,
chrmt,32387,NAG,NAG,,,,,,,,,,
chrmt,32389,NAG,NAG,,,,,,,,,,
chrmt,32401,NAG,NAG,,,,,,,,,,
chrmt,32403,NAG,NAG,,,,,,,,,,
chrmt,32408,NAG,NAG,,,,,,,,,,
chrmt,32410,NAG,NAG,,,,,,,,,,
chrmt,32418,NAG,NAG,,,,,,,,,,
chrmt,32424,NAG,NAG,,,,,,,,,,
chrmt,32432,NAG,NAG,,,,,,,,,,
chrmt,32433,NAG,NAG,,,,,,,,,,
chrmt,34331,NAG,NAG,,,,,,,,,,
chrmt,34332,NAG,NAG,,,,,,,,,,
chrmt,34338,NAG,NAG,,,,,,,,,,
chrmt,34340,NAG,NAG,,,,,,,,,,
chrmt,35068,NAG,NAG,,,,,,,,,,
chrmt,35069,NAG,NAG,,,,,,,,,,
chrmt,3795,NAG,NAG,,,,,,,,,,
chrmt,4081,Q0010, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0017,,,,,,,,,
chrmt,4082,Q0010, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0017,,,,,,,,,
chrmt,4090,Q0010, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0017,,,,,,,,,
chrmt,4096,Q0010, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0017,,,,,,,,,
chrmt,4146,Q0010, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0017,,,,,,,,,
chrmt,43138,Q0105,COB - Cytochrome b, mitochondrially encoded subunit of the ubiquinol-cytochrome c reductase complex which includes Cobp,Rip1p,Cyt1p,Cor1p,Qcr2p,Qcr6p,Qcr7p,Qcr8p,Qcr9p,and Qcr10p
chrmt,43148,Q0105,COB - Cytochrome b, mitochondrially encoded subunit of the ubiquinol-cytochrome c reductase complex which includes Cobp,Rip1p,Cyt1p,Cor1p,Qcr2p,Qcr6p,Qcr7p,Qcr8p,Qcr9p,and Qcr10p
chrmt,4352,Q0017, - Dubious mitochondrial open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the dubious ORF Q0010,,,,,,,,,
chrmt,44973,NAG,NAG,,,,,,,,,,
chrmt,44988,NAG,NAG,,,,,,,,,,
chrmt,44991,NAG,NAG,,,,,,,,,,
chrmt,44997,NAG,NAG,,,,,,,,,,
chrmt,4543,NAG,NAG,,,,,,,,,,
chrmt,4574,NAG,NAG,,,,,,,,,,
chrmt,47228,NAG,NAG,,,,,,,,,,
chrmt,47606,NAG,NAG,,,,,,,,,,
chrmt,48368,NAG,NAG,,,,,,,,,,
chrmt,49794,Q0140,VAR1 - Mitochondrial ribosomal protein of the small subunit, mitochondrially-encoded; polymorphic in different strains due to variation in number of AAT (asparagine) codons; translated near the mitochondrial inner membrane,,,,,,,,,
chrmt,49805,Q0140,VAR1 - Mitochondrial ribosomal protein of the small subunit, mitochondrially-encoded; polymorphic in different strains due to variation in number of AAT (asparagine) codons; translated near the mitochondrial inner membrane,,,,,,,,,
chrmt,51859,NAG,NAG,,,,,,,,,,
chrmt,51887,NAG,NAG,,,,,,,,,,
chrmt,51983,NAG,NAG,,,,,,,,,,
chrmt,52229,NAG,NAG,,,,,,,,,,
chrmt,52316,NAG,NAG,,,,,,,,,,
chrmt,54062,NAG,NAG,,,,,,,,,,
chrmt,54550,NAG,NAG,,,,,,,,,,
chrmt,54976,NAG,NAG,,,,,,,,,,
chrmt,55488,NAG,NAG,,,,,,,,,,
chrmt,56071,NAG,NAG,,,,,,,,,,
chrmt,56079,NAG,NAG,,,,,,,,,,
chrmt,57079,NAG,NAG,,,,,,,,,,
chrmt,57086,NAG,NAG,,,,,,,,,,
chrmt,57869,NAG,NAG,,,,,,,,,,
chrmt,59049,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,59083,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,59085,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,60572,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,60575,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,60580,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,60586,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,60593,21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,,,,,,
chrmt,6425,NAG,NAG,,,,,,,,,,
chrmt,64351,NAG,NAG,,,,,,,,,,
chrmt,6472,NAG,NAG,,,,,,,,,,
chrmt,73136,NAG,NAG,,,,,,,,,,
chrmt,77701,NAG,NAG,,,,,,,,,,
chrmt,77707,NAG,NAG,,,,,,,,,,
chrmt,77708,NAG,NAG,,,,,,,,,,
